longname,LOC,CYCLO,MAXNESTING,CC,CM,FANOUT,CountInput,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MinEssentialKnots,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,NOPL,label
-src_CleandDuplicate__javax.management.openmbean.CompositeDataSupport.validateKey,16,3,1,0.0,0.0,3,4,0,9,2,5,7,3,4,1,2,5,1,4,3,4,1,0,0,0,0.78,3,3,4,1,1,0
276-tags-aTunes_1_8_1_CleandDuplicate__net.sourceforge.atunes.gui.views.dialogs.ProgressDialog.getRemainingTimeLabel,3,1,0,2.0,2.0,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,0,0,0.0,1,1,1,1,0,0
276-tags-aTunes_1_8_2_CleandDuplicate__net.sourceforge.atunes.kernel.modules.repository.tags.tag.Tag.getYear,3,1,0,8.0,8.0,0,9,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,0,0,0.0,1,1,1,1,0,0
re-R3_4_2_CleandDuplicate__org.eclipse.jdt.internal.compiler.codegen.CodeStream.invokeJavaLangEnumvalueOf,11,2,1,1.0,1.0,2,7,0,10,1,8,4,2,2,0,2,4,1,3,2,2,1,0,0,0,0.4,2,2,2,1,1,0
0.19.0_CleandDuplicate__org.elasticsearch.cluster.routing.PlainShardsIterator.reset,4,1,0,1.0,1.0,0,2,0,4,1,2,0,2,1,0,2,3,1,2,1,1,1,0,0,0,0.0,1,1,1,1,0,0
leases-lucene-solr-3.1_CleandDuplicate__org.apache.lucene.analysis.cz.CzechStemFilter.CzechStemFilter,3,1,0,3.0,3.0,1,4,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,0,0,0,0.0,1,1,1,1,1,0
ra-0.8.0-src_CleandDuplicate__org.apache.cassandra.thrift.ColumnParent.compareTo,30,8,2,0.0,0.0,5,3,2,28,3,19,0,8,11,1,12,20,3,17,8,8,8,7,7,7,0.0,8,8,8,8,1,0
re-R3_5_CleandDuplicate__org.eclipse.jdt.core.dom.EnumConstantDeclaration.getNodeType0,3,1,0,0.0,0.0,0,1,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,0,0,0.0,1,1,1,1,0,0
1.4.16_CleandDuplicate__org.apache.wicket.util.lang.PropertyResolver.MethodGetAndSet.findSetter,45,9,5,1.0,1.0,9,7,0,45,5,22,0,12,16,1,14,22,6,16,9,9,7,10,10,9,0.0,9,9,9,7,4,0
-src_CleandDuplicate__org.jboss.ejb.plugins.cmp.jdbc.metadata.JDBCQlQueryMetaData.isResultTypeMappingLocal,4,1,0,0.0,0.0,0,1,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,0,0,0,0.0,1,1,1,1,0,0
leases-lucene-solr-3.2_CleandDuplicate__org.apache.lucene.search.function.ShortFieldSource.getCachedFieldValues.(Anon_1).getInnerArray,3,1,0,0.0,0.0,0,0,0,3,0,2,0,1,1,0,1,2,1,1,1,1,1,0,0,0,0.0,1,1,1,1,0,0
.9.0_CleandDuplicate__org.apache.hadoop.hive.ql.parse.ASTNodeOrigin.getUsageAlias,7,1,0,1.0,1.0,0,2,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,0,0,0,1.33,1,1,1,1,0,0
re-R3_1_1_CleandDuplicate__org.eclipse.jdt.internal.compiler.codegen.CodeStream.lxor,10,3,1,1.0,1.0,2,7,0,10,1,7,1,7,4,1,6,9,1,8,3,3,1,0,0,0,0.1,3,3,3,1,0,0
-src_CleandDuplicate__org.jboss.ejb.plugins.cmp.jdbc.bridge.JDBCCMRFieldBridge.initializeForeignKeyFields,91,9,4,0.0,0.0,15,9,10,67,14,44,18,36,54,2,28,36,15,21,9,11,1,1,0,0,0.27,9,9,11,1,0,0
276-tags-aTunes_1_8_2_CleandDuplicate__net.sourceforge.atunes.kernel.controllers.audioScrobbler.AudioScrobblerController.notifyArtistImage,6,1,0,2.0,2.0,4,6,1,5,1,3,0,4,1,0,3,4,1,3,1,1,1,0,0,0,0.0,1,1,1,1,1,0
-src_CleandDuplicate__org.apache.axis.encoding.DefaultSOAPEncodingTypeMappingImpl.DefaultSOAPEncodingTypeMappingImpl,4,1,0,2.0,2.0,1,2,0,4,1,1,0,2,1,0,1,2,1,1,1,1,1,0,0,0,0.0,1,1,1,1,0,0
leandDuplicate__org.hsqldb.rights.Grantee.isPublic,6,1,0,0.0,0.0,0,1,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,0,0,0,1.0,1,1,1,1,0,0
es-J_1_4_2_CleandDuplicate__org.apache.xerces.readers.DefaultEntityHandler.setEventHandler,3,1,0,1.0,1.0,0,2,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,0,0,0.0,1,1,1,1,1,0
2_1_0_CleandDuplicate__org.apache.struts2.views.xslt.SimpleAdapterDocument.setStrictErrorChecking,3,1,0,0.0,0.0,1,0,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,0,0,0.0,1,1,1,1,1,0
276-tags-aTunes_1_11_0_CleandDuplicate__net.sourceforge.atunes.kernel.controllers.stats.StatsDialogController.setSongsChart,25,1,0,0.0,0.0,11,6,1,21,4,19,3,28,1,0,19,20,4,16,1,1,1,0,0,0,0.14,1,1,1,1,0,0
1.4.16_CleandDuplicate__org.apache.wicket.velocity.VelocityJavascriptContributor.renderHead,12,2,1,0.0,0.0,2,2,0,8,2,3,4,2,2,0,2,4,2,2,2,2,1,0,0,0,0.5,2,2,2,1,1,0
re-R2_1_1_CleandDuplicate__org.eclipse.jdt.internal.compiler.ast.AstNode.traverse,2,1,0,42.0,43.0,0,43,0,2,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0.0,1,1,1,1,2,0
leases-lucene-solr-3.4.0_CleandDuplicate__org.apache.solr.search.function.LiteralValueSource.LiteralValueSource,3,1,0,3.0,3.0,0,4,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,0,0,0,0.0,1,1,1,1,1,0
N_0_30_2_CleandDuplicate__org.argouml.uml.ui.UMLList2.getTarget,7,1,0,8.0,11.0,2,11,0,3,1,1,4,3,1,0,1,2,1,1,1,1,1,0,0,0,1.33,1,1,1,1,0,0
3.0_CleandDuplicate__org.apache.pig.backend.local.datastorage.LocalDataStorage.close,3,1,0,0.0,0.0,0,0,0,3,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0.0,1,1,1,1,0,0
re-R3_5_2_CleandDuplicate__org.eclipse.jdt.internal.core.dom.NaiveASTFlattener.visit,13,3,2,0.0,0.0,3,2,0,13,2,9,3,5,3,0,6,9,2,7,3,3,1,1,0,0,0.23,3,3,3,1,1,0
-0.9.0_CleandDuplicate__org.apache.hadoop.record.XmlInputArchive.readBool,7,2,1,0.0,0.0,3,1,0,7,2,4,0,5,2,0,3,5,2,3,2,2,1,0,0,0,0.0,2,2,2,1,1,0
.3.0_CleandDuplicate__org.apache.hadoop.hive.hwi.HWISessionItem.clientStart,16,2,1,1.0,1.0,4,6,1,10,1,6,5,5,2,0,4,7,1,6,2,2,1,0,0,0,0.5,2,2,2,1,0,0
N_0_20_CleandDuplicate__org.argouml.language.php.PHPDocumentor.DocBlock.setTag,24,3,1,0.0,0.0,5,4,3,13,2,9,8,8,3,0,5,8,2,6,3,3,1,2,0,0,0.62,3,3,3,1,2,0
-src_CleandDuplicate__org.jboss.ejb.StatefulSessionContainer.isIdentical,7,1,0,0.0,0.0,0,0,0,4,1,1,4,1,1,0,1,2,1,1,1,1,1,0,0,0,1.0,1,1,1,1,1,0
1.4.15_CleandDuplicate__org.apache.wicket.util.collections.MicroMap.keySet.(Anon_1).size,4,1,0,0.0,0.0,1,0,0,4,0,2,0,2,1,0,1,2,1,1,1,1,1,0,0,0,0.0,1,1,1,1,0,0
-src_CleandDuplicate__org.jboss.naming.NamingService.setRmiPort,4,1,0,0.0,0.0,1,2,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,0,0,0,0.0,1,1,1,1,1,0
1-src_CleandDuplicate__org.jboss.ejb.plugins.cmp.jdbc2.bridge.JDBCCMRFieldBridge2.getValue,5,1,0,0.0,0.0,2,1,0,5,2,2,0,3,1,0,2,3,2,1,1,1,1,0,0,0,0.0,1,1,1,1,1,0
0.16.0_CleandDuplicate__org.elasticsearch.action.support.master.TransportMasterNodeOperationAction.innerExecute.(Anon_1).clusterChanged,7,2,1,0.0,0.0,4,4,0,7,1,5,0,5,2,0,3,5,2,3,2,3,1,0,0,0,0.0,2,2,3,1,3,0
leases-lucene-solr-3.4.0_CleandDuplicate__org.apache.solr.analysis.CommonGramsFilter.isCommon,8,1,0,0.0,0.0,3,4,0,3,1,1,5,4,1,0,1,2,1,1,1,2,1,0,0,0,1.67,1,1,2,1,0,0
re-R2_1_2_CleandDuplicate__org.eclipse.jdt.core.JavaCore.getClasspathVariable.(Anon_2).run,3,1,0,0.0,0.0,1,1,0,3,0,2,0,1,1,0,1,2,1,1,1,1,1,0,0,0,0.0,1,1,1,1,1,0
re-R3_4_1_CleandDuplicate__org.eclipse.jdt.internal.core.index.MemoryIndex.addQueryResults,49,16,8,1.0,1.0,4,12,0,47,11,34,2,8,18,1,28,44,16,28,16,19,6,5,5,5,0.04,16,16,19,6,4,0
leandDuplicate__org.hsqldb.Expression.setSubType,3,1,0,1.0,1.0,0,2,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,0,0,0.0,1,1,1,1,1,0
6.0_CleandDuplicate__org.apache.pig.impl.logicalLayer.LogicalPlan.getSingleLeafPlanOutputOp,7,2,1,2.0,2.0,2,2,0,7,2,4,0,4,2,0,3,5,2,3,2,2,1,0,0,0,0.0,2,2,2,1,0,0
.3-src_CleandDuplicate__org.apache.tools.ant.types.Path.PathElement.setPath,3,1,0,4.0,5.0,2,6,0,3,1,1,0,3,1,0,1,2,1,1,1,1,1,0,0,0,0.0,1,1,1,1,1,0
-src_CleandDuplicate__org.jboss.security.plugins.FilePassword.main,26,2,1,1.0,1.0,5,3,0,19,5,14,7,5,2,0,6,8,5,3,2,2,1,0,0,0,0.37,2,2,2,1,1,0
re-R2_1_0_CleandDuplicate__org.eclipse.jdt.internal.core.util.ExceptionTableEntry.getHandlerPC,6,1,0,0.0,0.0,0,1,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,0,0,0,1.0,1,1,1,1,0,0
.7.0_CleandDuplicate__org.apache.hadoop.hive.metastore.api.ThriftHiveMetastore.renew_delegation_token_args.setFieldValue,12,3,2,0.0,0.0,1,3,1,11,1,7,0,2,3,0,3,6,1,5,3,3,1,1,0,0,0.0,3,3,3,1,2,0
.9.0_CleandDuplicate__org.apache.hadoop.hive.metastore.api.ThriftHiveMetastore.get_all_databases_result.setSuccess,3,1,0,1.0,1.0,0,2,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,0,0,0.0,1,1,1,1,1,0
re-R3_2_1_CleandDuplicate__org.eclipse.jdt.internal.core.search.matching.ConstructorPattern.createIndexKey,10,2,0,2.0,3.0,3,6,0,6,3,4,5,4,1,0,2,3,2,1,2,2,1,0,0,0,0.83,2,2,2,1,2,0
es-J_1_4_2_CleandDuplicate__org.apache.xerces.readers.AbstractCharReader.addSymbol,13,2,1,1.0,2.0,1,5,0,5,1,3,8,2,2,0,2,4,1,3,2,2,1,1,0,0,1.6,2,2,2,1,2,0
N_0_18_1_CleandDuplicate__org.argouml.language.dummylanguage.generator.GeneratorDummy.getModuleAuthor,6,1,0,0.0,0.0,0,0,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,0,0,0,1.0,1,1,1,1,0,0
0.18.0_CleandDuplicate__org.elasticsearch.cluster.routing.RoutingNodes.blocks,3,1,0,0.0,0.0,0,1,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,0,0,0.0,1,1,1,1,0,0
2_0_0_CleandDuplicate__org.apache.struts2.components.UIBean.getTemplateDir,25,5,1,1.0,2.0,4,5,5,16,2,10,4,5,16,1,6,11,2,9,5,8,1,0,0,0,0.25,5,5,8,1,0,0
N_0_30_1_CleandDuplicate__org.argouml.application.events.ArgoEventPump.Pair.getEventType,6,1,0,1.0,1.0,0,2,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,0,0,0,1.0,1,1,1,1,0,0
7.0_CleandDuplicate__org.apache.pig.builtin.BinStorage.checkSchema,3,1,0,0.0,0.0,0,0,1,2,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0.0,1,1,1,1,1,0
N_0_26_CleandDuplicate__org.argouml.uml.diagram.ui.FigMultiplicity.FigMultiplicity,6,1,0,1.0,1.0,3,2,1,5,1,3,0,4,1,0,3,4,1,3,1,1,1,0,0,0,0.0,1,1,1,1,0,0
0.13.0_CleandDuplicate__org.elasticsearch.common.lucene.IndexCommitDelegate.isDeleted,3,1,0,1.0,1.0,1,2,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,0,0,0,0.0,1,1,1,1,0,0
re-R3_4_1_CleandDuplicate__org.eclipse.jdt.internal.compiler.lookup.CompilationUnitScope.recordSimpleReference,6,3,1,1.0,3.0,1,5,1,5,1,3,1,2,3,0,2,5,1,4,3,3,1,1,0,0,0.2,3,3,3,1,1,0
.8.0_CleandDuplicate__org.apache.hadoop.hive.metastore.api.ThriftHiveMetastore.get_all_tables_args.clear,3,1,0,0.0,0.0,0,0,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,0,0,0.0,1,1,1,1,0,0
re-R3_2_2_CleandDuplicate__org.eclipse.jdt.internal.core.dom.rewrite.ASTRewriteFlattener.visit,5,1,0,0.0,0.0,3,3,0,5,1,3,1,4,1,0,3,4,1,3,1,1,1,0,0,0,0.2,1,1,1,1,1,0
leases-lucene-solr-3.4.0_CleandDuplicate__org.apache.solr.common.SolrDocument.getFieldValuesMap.(Anon_1).containsKey,1,1,0,0.0,0.0,1,2,0,1,0,1,0,2,1,0,1,2,1,1,1,1,1,0,0,0,0.0,1,1,1,1,1,0
c_CleandDuplicate__org.jboss.util.MuLong.multiply,9,1,0,0.0,0.0,0,2,0,3,1,1,6,2,1,0,1,2,1,1,1,1,1,0,0,0,2.0,1,1,1,1,1,0
0.18.0_CleandDuplicate__org.elasticsearch.search.sort.FieldSortBuilder.FieldSortBuilder,8,1,0,1.0,1.0,0,2,0,3,1,1,5,2,1,0,1,2,1,1,1,1,1,0,0,0,1.67,1,1,1,1,1,0
N_0_34_CleandDuplicate__org.argouml.ui.StylePanelFig.getLineField,6,1,0,2.0,2.0,0,3,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,0,0,0,1.0,1,1,1,1,0,0
andDuplicate__net.sourceforge.jvlt.XMLWriter.write,56,13,3,0.0,0.0,7,7,6,47,9,39,3,14,640,3,30,43,11,32,13,14,4,4,3,2,0.06,13,13,14,4,1,0
.0-src_CleandDuplicate__org.apache.tools.ant.taskdefs.Rename.setReplace,7,1,0,0.0,0.0,1,1,0,3,1,1,4,2,1,0,1,2,1,1,1,1,1,0,0,0,1.33,1,1,1,1,1,0
re-R3_4_2_CleandDuplicate__org.eclipse.jdt.internal.compiler.ast.ParameterizedSingleTypeReference.getTypeBinding,6,1,0,0.0,0.0,0,0,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,0,0,0,1.33,1,1,1,1,1,0
0.7_CleandDuplicate__org.apache.nutch.db.BucketSet.getNextItem,79,10,3,0.0,0.0,6,9,9,42,4,31,28,11,112,2,25,35,5,30,10,10,5,6,5,3,0.67,10,10,10,5,0,0
0.8_CleandDuplicate__org.apache.nutch.protocol.Content.setContentType,4,1,0,2.0,2.0,1,3,0,4,1,2,0,2,1,0,2,3,1,2,1,1,1,0,0,0,0.0,1,1,1,1,1,0
re-R3_4_CleandDuplicate__org.eclipse.jdt.internal.compiler.codegen.CodeStream.anewarray,10,3,1,2.0,2.0,3,10,0,10,1,7,1,8,4,1,6,9,1,8,3,3,1,0,0,0,0.1,3,3,3,1,1,0
1.4.15_CleandDuplicate__org.apache.wicket.markup.html.form.feedback.FeedbackIndicatorFormPage.FeedbackIndicatorFormPage,25,1,0,0.0,0.0,4,0,3,19,7,12,3,5,1,0,8,10,6,4,1,1,1,0,0,0,0.16,1,1,1,1,0,0
leases-lucene-solr-3.2_CleandDuplicate__org.apache.lucene.search.spans.SpanOrQuery.equals,11,5,1,2.0,2.0,4,5,3,8,2,6,0,5,5,1,6,11,2,9,5,7,5,4,4,4,0.0,5,5,7,5,1,0
2_2_3_1_CleandDuplicate__org.apache.struts2.jasper.compiler.ELNode.Nodes.isEmpty,3,1,0,1.0,1.0,1,2,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,0,0,0,0.0,1,1,1,1,0,0
re-R3_6_1_CleandDuplicate__org.eclipse.jdt.internal.compiler.apt.model.WildcardTypeImpl.accept,3,1,0,0.0,0.0,1,2,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,0,0,0,0.0,1,1,1,1,2,0
4.0_CleandDuplicate__org.apache.pig.tools.parameters.ParameterSubstitutionPreprocessor.ParameterSubstitutionPreprocessor,14,1,0,4.0,32.0,2,35,2,8,2,6,4,6,1,0,6,7,2,5,1,1,1,0,0,0,0.5,1,1,1,1,1,0
re-R3_5_CleandDuplicate__org.eclipse.jdt.core.dom.AnnotationBinding.toString,16,4,2,0.0,0.0,4,1,0,16,4,13,1,7,6,1,12,16,5,11,4,4,1,0,0,0,0.06,4,4,4,1,0,0
c_CleandDuplicate__org.jboss.security.SimplePrincipal.equals,15,3,1,2.0,2.0,2,4,0,12,3,9,3,3,3,0,6,9,3,6,3,3,1,2,0,0,0.25,3,3,3,1,1,0
2_3_4_CleandDuplicate__org.apache.struts2.showcase.ShowDynamicTreeAction.getTreeRootNode,3,1,0,0.0,0.0,1,0,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,0,0,0,0.0,1,1,1,1,0,0
ease-0.2-incubating_CleandDuplicate__org.apache.manifoldcf.crawler.RunQueueStatus.parseStateList,16,3,2,1.0,1.0,6,4,0,16,7,10,0,7,3,0,8,11,6,5,3,3,1,0,0,0,0.0,3,3,3,1,1,0
ndDuplicate__org.apache.qpid.ra.admin.QpidDestinationProxy.readExternal,14,2,1,0.0,0.0,4,3,2,12,2,6,0,5,2,0,4,6,2,4,2,2,1,1,0,0,0.0,2,2,2,1,2,0
2_2_1_CleandDuplicate__org.apache.struts2.jasper.compiler.ELNode.Nodes.visit,11,2,1,3.0,4.0,2,6,0,7,3,4,4,4,2,0,3,5,3,2,2,2,1,0,0,0,0.57,2,2,2,1,1,0
.1.3-src_CleandDuplicate__org.apache.derby.impl.sql.compile.SetRoleNode.makeConstantAction,11,1,0,0.0,0.0,2,2,0,5,1,2,6,3,1,0,1,2,1,1,1,1,1,0,0,0,1.2,1,1,1,1,0,0
leandDuplicate__org.hsqldb.Table.getType,3,1,0,0.0,0.0,0,1,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,0,0,0.0,1,1,1,1,0,0
beta1_CleandDuplicate__org.apache.ivy.core.resolve.IvyNode.markRootModuleConfLoaded,3,1,0,0.0,0.0,1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,0,0,0,0.0,1,1,1,1,1,0
c_CleandDuplicate__org.mortbay.util.Log.getLogSinks,4,1,0,2.0,3.0,0,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,0,0,0,0.0,1,1,1,1,0,0
2_2_3_CleandDuplicate__mailreader2.Registration.input,20,2,1,0.0,0.0,3,3,2,12,1,9,6,10,2,0,7,9,1,8,2,2,1,1,0,0,0.5,2,2,2,1,0,0
c_CleandDuplicate__org.mortbay.jetty.servlet.ServletHandler.setSessionManager,34,9,3,1.0,1.0,4,4,3,31,3,16,0,9,56,2,12,19,5,14,9,10,1,0,0,0,0.0,9,9,10,1,1,0
-src_CleandDuplicate__org.jboss.ejb3.deployers.JBoss5DeploymentUnit.extractDescriptorUrl,13,3,2,1.0,3.0,2,6,0,13,2,6,0,3,3,0,4,7,2,5,3,3,3,3,3,3,0.0,3,3,3,3,2,0
.4-src_CleandDuplicate__org.apache.tools.ant.taskdefs.optional.ide.VAJAntToolGUI.getBrowseButton,16,3,2,0.0,0.0,3,5,0,12,1,8,4,5,3,0,5,8,1,7,3,3,1,1,0,0,0.33,3,3,3,1,1,0
c_CleandDuplicate__javax.servlet.ServletRequestWrapper.getServerName,7,1,0,0.0,0.0,1,1,0,3,1,1,4,2,1,0,1,2,1,1,1,1,1,0,0,0,1.33,1,1,1,1,0,0
re-R3_0_2_CleandDuplicate__org.eclipse.jdt.internal.core.Openable.isSourceElement,8,1,0,0.0,0.0,0,0,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,0,0,0,1.67,1,1,1,1,0,0
ra-1.0.0-src_CleandDuplicate__org.apache.cassandra.db.DataTracker.unsubscribe,5,1,0,1.0,1.0,1,3,0,5,2,2,0,1,1,0,2,3,2,1,1,1,1,0,0,0,0.0,1,1,1,1,1,0
re-R3_4_1_CleandDuplicate__org.eclipse.jdt.internal.core.util.BindingKeyParser.Scanner.isAtFieldOrMethodStart,5,1,0,1.0,1.0,0,4,0,5,1,3,0,1,1,0,1,2,1,1,1,2,1,0,0,0,0.0,1,1,2,1,0,0
leases-lucene-solr-3.5.0_CleandDuplicate__org.apache.solr.search.Double2Parser.Function.getValues.(Anon_56).doubleVal,3,1,0,1.0,4.0,1,5,0,3,0,2,0,2,1,0,1,2,1,1,1,1,1,0,0,0,0.0,1,1,1,1,1,0
0.18.0_CleandDuplicate__org.elasticsearch.action.admin.indices.optimize.TransportOptimizeAction.executor,3,1,0,0.0,0.0,0,1,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,0,0,0.0,1,1,1,1,0,0
.7.0_CleandDuplicate__org.apache.hadoop.hive.ql.exec.Utilities.replaceTaskIdFromFilename,13,1,0,2.0,2.0,1,4,0,6,4,4,7,4,1,0,4,5,4,1,1,1,1,0,0,0,1.17,1,1,1,1,2,0
re-R3_4_CleandDuplicate__org.apache.commons.lang.builder.ReflectionToStringBuilder.toString,41,1,0,0.0,0.0,1,3,0,3,1,1,38,2,1,0,1,2,1,1,1,1,1,0,0,0,12.67,1,1,1,1,3,0
re-R3_3_CleandDuplicate__org.eclipse.jdt.internal.compiler.impl.ShortConstant.ShortConstant,3,1,0,1.0,1.0,0,2,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,0,0,0,0.0,1,1,1,1,1,0
re-R3_1_CleandDuplicate__CompletionArraysCloneMethod.foo,3,1,0,0.0,0.0,0,0,0,3,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0.0,1,1,1,1,0,0
1-src_CleandDuplicate__org.jboss.mq.SpyBytesMessage.readChar,16,3,1,0.0,0.0,2,1,0,16,1,7,0,3,3,0,4,6,1,5,3,3,3,3,3,3,0.0,3,3,3,3,2,0
re-R3_3_1_CleandDuplicate__org.eclipse.jdt.internal.core.SourceMapper.getImports,19,3,2,1.0,1.0,4,5,0,16,3,12,3,5,3,0,5,8,3,5,3,3,1,0,0,0,0.19,3,3,3,1,1,0
RC1-src_CleandDuplicate__org.apache.tools.ant.taskdefs.optional.unix.Symlink.setLink,8,1,0,0.0,0.0,0,1,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,0,0,0,1.67,1,1,1,1,1,0
leases-lucene-solr-3.5.0_CleandDuplicate__org.apache.lucene.queryParser.spans.SpansValidatorQueryNodeProcessor.postProcessNode,5,1,0,0.0,0.0,0,1,2,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,0,0,0.0,1,1,1,1,1,0
ndDuplicate__org.apache.qpid.server.message.MessageTransferMessage.newReference,4,1,0,0.0,0.0,1,0,0,4,1,1,0,2,1,0,1,2,1,1,1,1,1,0,0,0,0.0,1,1,1,1,0,0
re-R3_3_1_CleandDuplicate__org.eclipse.jdt.internal.compiler.problem.DefaultProblem.setOriginatingFileName,3,1,0,2.0,2.0,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,0,0,0.0,1,1,1,1,1,0
re-R2_1_1_CleandDuplicate__org.eclipse.jdt.internal.core.DeleteElementsOperation.processElements,9,1,0,0.0,0.0,2,0,0,4,1,2,5,2,1,0,2,3,1,2,1,1,1,0,0,0,1.25,1,1,1,1,0,0
-src_CleandDuplicate__org.jboss.deployment.spi.DeploymentManagerImpl.createDeployment,90,13,4,0.0,0.0,16,11,10,70,14,47,10,20,160,2,34,47,14,33,13,15,1,7,0,0,0.14,13,13,15,1,1,0
re-R3_2_2_CleandDuplicate__org.eclipse.jdt.internal.core.ResolvedBinaryField.unresolved,5,1,0,0.0,0.0,1,3,0,5,2,3,0,3,1,0,3,4,2,2,1,1,1,0,0,0,0.0,1,1,1,1,0,0
c_CleandDuplicate__org.jboss.security.plugins.SecurityDomainContext.getRealmMapping,9,2,1,2.0,4.0,0,5,0,9,2,4,0,1,2,0,3,5,2,3,2,2,1,0,0,0,0.0,2,2,2,1,0,0
-src_CleandDuplicate__org.jboss.web.WebPermissionMapping.qualifyURLPatterns,144,22,5,1.0,1.0,11,7,9,94,22,63,41,17,6048,4,55,74,29,45,19,22,6,8,7,2,0.44,22,19,22,6,1,0
-0.7.0_CleandDuplicate__org.apache.hadoop.fs.FSDataInputStream.FSDataInputStream,6,1,0,2.0,2.0,4,6,0,6,3,3,0,5,1,0,3,4,2,2,1,1,1,0,0,0,0.0,1,1,1,1,3,0
.10_CleandDuplicate__org.jfree.chart.renderer.category.BoxAndWhiskerRenderer.readObject,13,1,0,0.0,0.0,1,1,0,5,2,2,8,3,1,0,2,3,1,2,1,1,1,0,0,0,1.6,1,1,1,1,1,0
leandDuplicate__org.hsqldb.lib.FileUtil.removeElement,6,2,1,0.0,0.0,1,1,1,5,1,2,0,2,2,0,1,3,1,2,2,2,1,0,0,0,0.0,2,2,2,1,1,0
re-R3_2_1_CleandDuplicate__org.eclipse.jdt.internal.core.search.indexing.BinaryIndexer.extractClassName,6,1,0,0.0,0.0,1,4,0,5,3,3,1,3,1,0,3,4,3,1,1,1,1,0,0,0,0.2,1,1,1,1,3,0
N_0_22_CleandDuplicate__org.argouml.uml.diagram.static_structure.ui.FigLink.FigLink,7,1,0,3.0,3.0,3,4,0,4,1,2,3,4,1,0,2,3,1,2,1,1,1,0,0,0,0.75,1,1,1,1,0,0
.14_CleandDuplicate__org.jfree.data.general.Series.removeVetoableChangeListener,10,1,0,1.0,2.0,1,4,0,3,1,1,7,1,1,0,1,2,1,1,1,1,1,0,0,0,2.33,1,1,1,1,1,0
ra-0.8.0-src_CleandDuplicate__org.apache.cassandra.thrift.SuperColumn.getName,4,2,0,1.0,1.0,2,2,0,4,1,2,0,4,1,0,2,3,1,2,2,2,1,0,0,0,0.0,2,2,2,1,0,0
re-R3_3_1_CleandDuplicate__org.eclipse.jdt.internal.compiler.DocumentElementParser.consumeClassBodyDeclaration,16,1,0,0.0,0.0,2,11,1,12,2,10,3,3,1,0,3,4,2,2,1,1,1,0,0,0,0.25,1,1,1,1,0,0
1.4.15_CleandDuplicate__org.apache.wicket.markup.Markup.equalTo,13,1,0,0.0,0.0,1,1,1,6,3,3,6,3,1,0,3,4,3,1,1,1,1,0,0,0,1.0,1,1,1,1,1,0
276-tags-aTunes_1_8_2_CleandDuplicate__net.sourceforge.atunes.gui.ToolBar.getShowAudioScrobbler,3,1,0,4.0,6.0,0,7,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,0,0,0.0,1,1,1,1,0,0
