Classlongname,LOC,NOPA,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,WOC,WMCNAMM,LOCNAMM,NOMNAMM,NOAM,TCC,PK_CountDeclClassMethod,NumberOfTokens,NumberOfIdentifies,NumberOfReturnAndPrintStatements,NumberOfConditionalJumpStatements,NumberOfKeywords,NumberOfAssignments,NumberOfOperatorsWithoutAssignments,NumberOfUniqueIdentifiers,NumberOfDots,NumberOfNewStatements,MinLineCode,CountLineCodeNAMM,LogStmtDecl,CSNOMNAMM,NIM,RFC,CFNAMM,DAC,NMO,NOII,LogCyclomaticStrict,FANIN,FANOUT,ATFD,NumberOfMethodCalls,SumCountPath,NumberOfClassConstructors,AvgLineCodeExe,AvgStmtDecl,NumberOfDepends,label
apache-ant-1.8.3-src__org.apache.tools.ant.taskdefs.cvslib.CVSEntry,90,0.0,1.0,1.0,1.0,1.0,7.0,0.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,9.0,4.0,9.0,9.0,0.0,0.0,0.0,9.0,9.0,36.0,14.0,13.0,45.0,15.0,25.0,14.0,11.0,1.0,1.0,1.0,1.0,1.0,0.0,72.0,1.25,9.0,9.0,9.0,9.0,0.4444444444444444,4.0,55.0,4.0,5.0,0.0833333333333333,1.0,0,0,0,0,0,0,0,0,0,0,3,15,1.0,4,0,0,0,2,0,1,1.0,34,18,0,0,9,1,1.3333333333333333,1.0,1,0
eclipse.jdt.core-R3_5_1__org.eclipse.jdt.internal.codeassist.complete.CompletionOnSingleTypeReference,91,7.0,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,6.0,0.0,0.0,4.0,12.0,4.0,12.0,99.0,0.0,0.0,1.0,11.0,2.0,76.0,21.0,42.0,17.0,34.0,52.0,21.0,31.0,4.0,3.0,4.0,1.0,6.0,1.0,75.0,0.22,19.0,17.0,20.0,12.0,0.5555555555555556,15.0,78.0,10.0,2.0,0.2,0.0,0,0,0,0,0,0,0,0,0,0,3,53,1.1139433523068367,10,87,0,0,1,5,99,1.3222192947339193,43,22,0,0,21,2,3.083333333333333,1.0,8,0
atunes-code-r6276-tags-aTunes_1_13_1__net.sourceforge.atunes.kernel.modules.cdripper.encoders.FlacEncoder.encode.(Anon_2),5,0.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,3,3,0.3010299956639812,1,0,0,0,0,0,5,0.3010299956639812,1,1,0,0,1,0,2.0,1.0,2,0
eclipse.jdt.core-R3_3__org.eclipse.jdt.internal.compiler.flow.LabelFlowContext,54,1.0,1.0,1.0,1.0,1.0,8.0,1.0,6.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,1.0,4.0,34.0,1.0,0.0,0.0,3.0,9.0,30.0,13.0,11.0,16.0,10.0,17.0,8.0,9.0,3.0,3.0,4.0,1.0,3.0,2.0,0.0,0.53,6.0,6.0,7.0,4.0,0.75,6.0,54.0,4.0,0.0,0.3333333333333333,8.0,0,0,0,0,0,0,0,0,0,0,3,27,0.8450980400142568,4,30,0,0,1,2,38,0.9030899869919436,26,22,2,0,6,1,2.75,1.5,7,0
atunes-code-r6276-tags-aTunes_1_13_1__net.sourceforge.atunes.gui.views.controls.playList.PlayListColumnSelector.getContent.(Anon_4),9,0.0,2.0,2.0,2.0,1.0,7.0,0.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,6.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.13,2.0,2.0,2.0,1.0,1.0,2.0,9.0,1.0,0.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,6,6,0.4771212547196624,1,0,0,0,0,0,5,0.4771212547196624,2,4,0,0,2,0,4.0,2.0,2,0
jboss-3.2.5-src__org.jboss.mq.il.oil.OILServerILService,748,0.0,2.0,2.0,2.0,1.0,17.0,0.0,10.0,6.0,3.0,9.0,0.0,0.0,2.0,20.0,13.0,20.0,75.0,0.0,0.0,0.0,20.0,77.0,429.0,63.0,249.0,245.0,177.0,240.0,61.0,179.0,14.0,14.0,14.0,7.0,4.0,5.0,87.0,0.57,45.0,45.0,46.0,26.0,0.15,25.0,571.0,3.0,17.0,0.0578947368421052,0.0,0,0,0,0,0,0,0,0,0,0,4,135,1.5185139398778875,3,55,1,0,8,5,2,1.6720978579357175,44,70,9,1,72,0,5.2,1.6,10,0
pig-release-0.8.0__org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.PigOutputFormat,242,4.0,2.0,2.0,2.0,1.0,18.0,0.0,10.0,6.0,1.0,11.0,0.0,1.0,4.0,7.0,3.0,8.0,8.0,0.0,4.0,0.0,4.0,28.0,130.0,56.0,70.0,84.0,54.0,79.0,37.0,42.0,4.0,4.0,7.0,3.0,2.0,2.0,62.0,0.65,16.0,16.0,20.0,10.0,0.125,6.0,140.0,3.0,5.0,0.6666666666666666,19.0,0,0,0,0,0,0,0,0,0,0,5,28,1.3424226808222062,3,0,0,0,3,0,8,1.3222192947339193,36,42,7,0,20,0,6.5,2.625,12,0
xerces2-j-Xerces-J_1_4_4__org.apache.xerces.readers.XCatalog,567,1.0,3.0,3.0,3.0,2.0,24.0,1.0,12.0,11.0,1.0,3.0,0.0,0.0,12.0,8.0,2.0,8.0,18.0,1.0,0.0,0.0,7.0,95.0,229.0,71.0,134.0,255.0,97.0,157.0,63.0,94.0,13.0,13.0,13.0,7.0,2.0,4.0,62.0,1.11,25.0,25.0,26.0,17.0,0.625,23.0,559.0,6.0,2.0,0.238095238095238,5.0,0,0,0,0,0,0,0,0,0,0,2,90,1.3222192947339193,6,10,0,0,2,2,0,1.4313637641589874,21,29,3,0,118,1,7.0,2.5,4,0
lucene-solr-releases-lucene-solr-3.2__org.apache.lucene.store.NIOFSDirectory.NIOFSIndexInput,100,0.0,3.0,3.0,3.0,1.0,21.0,1.0,16.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,52.0,0.0,0.0,2.0,2.0,12.0,76.0,20.0,49.0,14.0,37.0,51.0,16.0,35.0,8.0,8.0,9.0,1.0,4.0,3.0,56.0,0.18,12.0,12.0,14.0,4.0,1.0,12.0,100.0,4.0,0.0,1.0,7.0,0,0,0,0,0,0,0,0,0,0,4,67,1.0791812460476249,4,48,0,0,4,3,24,1.1760912590556811,22,18,2,0,28,1,12.25,2.75,3,0
hbase-rel-0.92.0__org.apache.hadoop.hbase.filter.BinaryComparator,18,0.0,1.0,1.0,1.0,1.0,4.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,8.0,0.0,0.0,0.0,2.0,3.0,6.0,3.0,1.0,9.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.5,2.0,2.0,2.0,2.0,1.0,2.0,18.0,2.0,0.0,0.0,38.0,0,0,0,0,0,0,0,0,0,0,1,4,0.4771212547196624,2,6,0,0,0,0,21,0.4771212547196624,28,3,0,0,2,2,0.5,1.0,1,0
argouml-VERSION_0_32_1__org.argouml.uml.diagram.ui.ActionSetPath,98,0.0,5.0,5.0,5.0,4.0,26.0,0.0,19.0,6.0,1.0,4.0,0.0,1.0,2.0,2.0,1.0,3.0,7.0,0.0,0.0,0.0,3.0,8.0,65.0,22.0,38.0,25.0,26.0,45.0,20.0,25.0,11.0,11.0,11.0,11.0,3.0,5.0,33.0,0.38,16.0,16.0,16.0,13.0,0.6666666666666666,5.0,53.0,2.0,1.0,0.3333333333333333,35.0,0,0,0,0,0,0,0,0,0,0,11,23,1.230448921378274,2,4,0,0,2,1,16,1.230448921378274,7,24,7,1,41,1,12.0,5.333333333333333,5,0
nutch-release-0.9__org.apache.nutch.fetcher.Fetcher2.QueueFeeder,51,0.0,4.0,4.0,4.0,3.0,20.0,0.0,19.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,43.0,11.0,29.0,5.0,24.0,32.0,11.0,21.0,7.0,7.0,8.0,5.0,2.0,5.0,0.0,0.12,8.0,8.0,9.0,6.0,1.0,8.0,51.0,2.0,0.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,7,38,0.9030899869919436,2,0,0,0,2,0,0,1.0,9,14,2,0,8,1,14.5,3.5,3,0
qpid-0.10__org.apache.qpid.management.ui.views.AttributesTabControl.ContentProviderImpl,22,0.0,1.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,5.0,13.0,4.0,1.0,4.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.31,3.0,3.0,3.0,3.0,0.6666666666666666,2.0,18.0,2.0,1.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,3,6,0.6020599913279624,2,0,0,0,0,0,79,0.6020599913279624,1,2,0,0,3,0,0.3333333333333333,1.0,1,0
eclipse.jdt.core-R3_5_1__org.eclipse.jdt.internal.core.dom.rewrite.ASTRewriteFormatter.FormattingPrefix,23,0.0,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,21.0,10.0,10.0,0.0,13.0,17.0,10.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,2.0,0.5,1.0,14.0,1.0,1.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,6,6,0.7781512503836436,1,0,0,0,0,1,99,0.6020599913279624,10,12,2,0,3,1,5.0,2.5,2,0
elasticsearch-0.14.0__org.elasticsearch.monitor.network.NetworkStats,197,0.0,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,4.0,5.0,0.0,1.0,0.0,8.0,2.0,9.0,9.0,1.0,0.0,0.0,8.0,37.0,157.0,48.0,75.0,3.0,82.0,119.0,48.0,71.0,2.0,2.0,2.0,1.0,1.0,1.0,61.0,0.02,12.0,12.0,12.0,9.0,0.75,10.0,191.0,7.0,2.0,0.1428571428571428,4.0,0,0,0,0,0,0,0,0,0,0,2,46,1.0413926851582251,7,0,0,0,1,3,45,1.1139433523068367,18,31,1,0,12,1,3.4444444444444446,1.1111111111111112,7,0
eclipse.jdt.core-R3_5_1__org.eclipse.jdt.apt.core.internal.util.InputStreamAnnotationScanner,25,0.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,4.0,10.0,5.0,2.0,11.0,3.0,6.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.1,2.0,2.0,2.0,2.0,1.0,1.0,22.0,1.0,1.0,0.0,58.0,0,0,0,0,0,0,0,0,0,0,3,3,0.4771212547196624,1,3,0,0,1,1,99,0.4771212547196624,3,4,0,0,2,1,1.0,1.0,1,0
lucene-solr-releases-lucene-solr-3.1__org.apache.lucene.benchmark.byTask.tasks.RepSumByPrefTask,80,0.0,1.0,1.0,2.0,1.0,8.0,0.0,8.0,0.0,1.0,4.0,2.0,0.0,0.0,5.0,1.0,5.0,40.0,0.0,0.0,1.0,4.0,10.0,45.0,14.0,26.0,26.0,20.0,31.0,13.0,18.0,5.0,5.0,6.0,1.0,3.0,4.0,19.0,0.58,9.0,9.0,10.0,5.0,0.75,8.0,77.0,4.0,1.0,0.1666666666666666,8.0,0,0,0,0,0,0,0,0,0,0,3,37,1.0791812460476249,4,35,0,0,0,2,25,1.0413926851582251,11,26,3,0,9,1,5.2,2.2,6,0
atunes-code-r6276-tags-aTunes_1_12_0__net.sourceforge.atunes.gui.views.controls.playList.PlayListColumns.getFileNameColumn.(Anon_7),18,0.0,2.0,2.0,2.0,2.0,6.0,0.0,6.0,0.0,1.0,4.0,0.0,0.0,1.0,2.0,0.0,2.0,32.0,1.0,0.0,0.0,1.0,2.0,16.0,1.0,12.0,0.0,5.0,9.0,3.0,6.0,3.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,1.0,9.0,1.0,1.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,3,3,0.4771212547196624,1,0,0,0,0,2,5,0.6989700043360189,3,7,0,0,4,0,4.0,1.0,5,0
freemind-src-0_2_0__freemind.controller.Controller.AboutAction,8,0.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,8.0,3.0,2.0,0.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,8.0,2.0,0.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,3,6,0.4771212547196624,2,0,0,0,0,0,0,0.4771212547196624,1,7,0,0,2,1,1.0,1.0,2,0
qpid-0.12__org.apache.qpid.client.handler.ConnectionStartMethodHandler,191,0.0,3.0,3.0,3.0,1.0,29.0,3.0,24.0,1.0,2.0,12.0,0.0,1.0,2.0,5.0,0.0,6.0,6.0,0.0,4.0,0.0,2.0,31.0,151.0,30.0,86.0,9.0,60.0,81.0,27.0,54.0,12.0,12.0,14.0,3.0,1.0,4.0,0.0,0.06,21.0,21.0,23.0,8.0,0.5,19.0,174.0,4.0,2.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,2,130,1.3979400086720375,4,0,1,0,2,1,72,1.380211241711606,22,57,11,2,211,1,14.0,4.0,13,0
elasticsearch-0.18.0__org.elasticsearch.common.lucene.search.function.FunctionScoreQuery.CustomBoostFactorScorer,32,0.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,3.0,5.0,5.0,0.0,1.0,0.0,4.0,5.0,27.0,13.0,8.0,0.0,11.0,17.0,9.0,8.0,1.0,1.0,1.0,1.0,2.0,0.0,40.0,0.0,5.0,5.0,5.0,5.0,1.0,5.0,32.0,5.0,0.0,1.0,7.0,0,0,0,0,0,0,0,0,0,0,3,18,0.7781512503836436,5,0,0,0,2,0,54,0.7781512503836436,12,15,0,0,5,1,1.6,1.0,2,0
wicket-wicket-1.4.18__org.apache.wicket.resource.filtering.CssAcceptingHeaderResponseFilter,47,0.0,1.0,1.0,2.0,1.0,8.0,0.0,6.0,2.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,3.0,4.0,25.0,6.0,7.0,18.0,5.0,11.0,4.0,7.0,3.0,3.0,4.0,3.0,2.0,1.0,0.0,0.72,5.0,5.0,6.0,5.0,1.0,5.0,47.0,3.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,4,20,0.6020599913279624,3,5,0,0,0,2,39,0.8450980400142568,5,9,0,0,5,1,2.333333333333333,1.0,5,0
ant-1.1-jakarta__org.apache.tools.ant.taskdefs.optional.vss.MSVSS,134,15.0,1.0,1.0,2.0,1.0,10.0,0.0,7.0,1.0,1.0,3.0,0.0,0.0,1.0,12.0,1.0,13.0,24.5,0.0,0.0,0.0,6.0,15.0,135.5,38.0,72.5,27.0,47.0,78.0,29.5,45.0,5.0,5.0,5.0,3.0,2.0,2.0,70.0,0.305,24.0,24.0,27.5,13.0,0.6666666666666666,8.0,83.0,4.0,1.0,0.0373737373737373,0.0,0,0,0,0,0,0,0,0,0,0,3,0,0.9030899869919436,0,24,0,0,0,0,0,1.0413926851582251,13,11,0,0,9,0,2.6666666666666665,1.1666666666666667,2,1
eclipse.jdt.core-R3_5_2__org.eclipse.jdt.internal.core.util.DOMFinder,148,2.0,2.0,1.0,2.0,1.0,6.0,0.0,6.0,0.0,1.0,27.0,0.0,0.0,0.0,18.0,7.0,18.0,189.0,0.0,0.0,1.0,17.0,20.0,117.0,28.0,73.0,11.0,56.0,92.0,28.0,64.0,4.0,3.0,5.0,3.0,2.0,1.0,69.0,0.09,36.0,35.0,52.0,20.0,0.8947368421052632,36.0,148.0,18.0,0.0,0.7720588235294118,152.0,0,0,0,0,0,0,0,0,0,0,4,109,1.3424226808222062,18,171,0,0,4,15,99,1.724275869600789,60,86,2,0,37,1,3.888888888888889,1.1666666666666667,28,0
argouml-VERSION_0_30_2__org.argouml.ui.ProjectSettingsTabProperties,175,0.0,1.0,1.0,1.0,1.0,13.0,0.0,11.0,1.0,2.0,4.0,0.0,0.0,0.0,8.0,5.0,8.0,8.0,1.0,0.0,0.0,7.0,20.0,97.0,21.0,77.0,58.0,75.0,84.0,19.0,65.0,1.0,1.0,1.0,1.0,2.0,0.0,60.0,0.6,8.0,8.0,8.0,8.0,0.5714285714285714,5.0,169.0,5.0,3.0,0.1428571428571428,33.0,0,0,0,0,0,0,0,0,0,0,1,83,1.146128035678238,5,0,0,0,5,7,15,0.9542425094393248,36,30,4,0,8,1,9.625,1.625,5,0
wicket-wicket-1.4.14__org.apache.wicket.extensions.wizard.WizardStep.AddFormValidatorAction,17,0.0,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,9.0,4.0,3.0,7.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.78,1.0,1.0,1.0,1.0,0.0,1.0,17.0,1.0,0.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,5,5,0.4771212547196624,1,0,0,0,1,0,39,0.3010299956639812,3,2,1,0,1,0,2.0,2.0,3,0
jboss-4.2.3.GA-src__org.jboss.security.auth.spi.SimpleServerLoginModule,59,0.0,1.0,1.0,1.0,1.0,8.0,0.0,8.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0,4.0,27.0,0.0,0.0,4.0,0.0,5.0,39.0,10.0,18.0,15.0,16.0,24.0,10.0,14.0,2.0,2.0,2.0,1.0,3.0,1.0,50.0,0.38,7.0,7.0,7.0,4.0,0.0,2.0,40.0,1.0,3.0,0.0,11.0,0,0,0,0,0,0,0,0,0,0,4,15,0.9030899869919436,1,23,0,0,1,4,40,0.9030899869919436,4,13,2,0,7,0,4.5,1.75,3,0
lucene-solr-releases-lucene-solr-3.2__org.tartarus.snowball.ext.EnglishStemmer,1307,0.0,12.0,9.0,12.0,10.0,66.0,0.0,51.0,15.0,1.0,1.0,0.0,0.0,3.0,17.0,14.0,17.0,55.0,0.0,16.0,0.0,1.0,33.0,1016.0,189.0,718.0,259.0,467.0,581.0,79.0,502.0,30.0,30.0,31.0,26.0,2.0,6.0,91.0,0.25,204.0,158.0,206.0,180.0,1.0,204.0,1307.0,17.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,876,1.792391689498254,17,38,0,0,14,1,24,2.315970345456918,85,117,0,1,9712,0,35.588235294117645,3.588235294117647,2,0
qpid-0.10__org.apache.qpid.AMQDisconnectedException,17,0.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,1.0,10.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1.43,1.0,1.0,1.0,1.0,1.0,1.0,17.0,1.0,0.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,4,4,0.3010299956639812,1,8,0,0,0,0,79,0.3010299956639812,4,2,0,0,1,1,1.0,1.0,1,0
wicket-wicket-1.4.13__org.apache.wicket.markup.WicketNamespace_6,18,0.0,1.0,1.0,1.0,1.0,8.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,348.0,0.0,0.0,0.0,1.0,1.0,8.0,3.0,2.0,9.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.13,1.0,1.0,1.0,1.0,1.0,1.0,18.0,1.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,4,4,0.3010299956639812,1,347,0,0,0,0,39,0.3010299956639812,0,3,0,0,1,1,1.0,1.0,3,0
lucene-solr-releases-lucene-solr-3.6.0__org.apache.solr.client.solrj.SolrServerException,51,0.0,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,6.0,24.0,8.0,12.0,21.0,9.0,16.0,8.0,8.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,0.88,6.0,6.0,6.0,6.0,0.75,3.0,39.0,3.0,1.0,0.3333333333333333,5.0,0,0,0,0,0,0,0,0,0,0,3,9,0.8450980400142568,3,0,0,0,0,0,35,0.8450980400142568,12,5,1,0,6,3,2.75,1.5,0,0
eclipse.jdt.core-R3_0_1__org.eclipse.jdt.core.formatter.CodeFormatter,66,5.0,1.0,1.0,2.0,1.0,10.0,0.0,7.0,1.0,1.0,3.0,0.0,0.0,1.0,12.0,1.0,13.0,24.5,0.0,0.0,0.0,6.0,15.0,135.5,38.0,72.5,27.0,47.0,78.0,29.5,45.0,5.0,5.0,5.0,3.0,2.0,2.0,70.0,0.305,24.0,24.0,27.5,13.0,0.6666666666666666,8.0,83.0,4.0,1.0,0.0373737373737373,9.0,0,0,0,0,0,0,0,0,0,0,1,1,0.3010299956639812,1,0,0,0,0,0,0,0.0,3,1,0,0,0,0,0.0,1.0,0,1
jboss-4.2.3.GA-src__xpetstore.web.struts.action.cart.RemoveItemAction,35,0.0,1.0,1.0,1.0,1.0,16.0,2.0,11.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,3.0,15.0,9.0,4.0,17.0,4.0,6.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1.13,1.0,1.0,1.0,1.0,0.0,1.0,35.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,11,11,0.6020599913279624,1,8,0,0,0,1,40,0.3010299956639812,4,5,1,0,1,0,4.0,3.0,3,0
eclipse.jdt.core-R3_2_1__A,9,0.0,1.0,1.0,1.0,1.0,8.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,2.0,6.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,3,3,0.4771212547196624,1,0,0,0,0,0,14,0.4771212547196624,267,293,0,0,2,0,1.0,2.0,0,0
jboss-4.0.4.GA-src__org.jboss.mq.il.http.HTTPILResponse,42,0.0,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,1.0,5.0,5.0,0.0,0.0,0.0,5.0,5.0,30.0,8.0,8.0,7.0,7.0,14.0,8.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,19.0,0.23,6.0,6.0,6.0,5.0,0.6,4.0,34.0,3.0,2.0,0.1,3.0,0,0,0,0,0,0,0,0,0,0,3,18,0.7781512503836436,3,0,0,0,1,0,42,0.8450980400142568,7,7,0,0,6,2,1.4,1.0,0,0
wicket-wicket-1.4.17__org.apache.wicket.examples.ajax.prototype.Index.Index.(Anon_1),28,0.0,1.0,1.0,1.0,1.0,12.0,0.0,7.0,5.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,300.0,0.0,0.0,1.0,1.0,1.0,17.0,1.0,12.0,10.0,5.0,7.0,3.0,4.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.59,2.0,2.0,2.0,2.0,1.0,1.0,15.0,1.0,1.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,5,5,0.6020599913279624,1,0,0,0,0,2,39,0.4771212547196624,2,13,1,0,2,0,5.0,1.5,8,0
ant-1.1-jakarta__org.apache.tools.ant.taskdefs.optional.ejb.DDCreatorHelper,92,0.0,2.0,2.0,3.0,1.0,21.0,1.0,14.0,6.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,3.0,0.0,2.0,0.0,1.0,8.0,48.0,21.0,30.0,36.0,25.0,34.0,18.0,16.0,5.0,5.0,6.0,1.0,1.0,3.0,33.0,0.75,8.0,8.0,9.0,3.0,1.0,8.0,92.0,3.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,4,43,1.1760912590556811,3,0,0,0,3,0,0,1.0,9,13,3,0,10,1,10.0,4.666666666666667,0,0
eclipse.jdt.core-R3_5_1__CompletionFindField1,7,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,7.0,5.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,100.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,7.0,2.0,0.0,0.0,124.0,0,0,0,0,0,0,0,0,0,0,1,3,0.3010299956639812,2,0,0,0,0,0,99,0.4771212547196624,0,1,0,0,2,1,0.0,0.5,0,0
argouml-VERSION_0_30_2__org.argouml.uml.ui.behavior.state_machines.UMLStateVertexOutgoingListModel,46,0.0,1.0,1.0,1.0,1.0,9.0,0.0,8.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,35.0,0.0,0.0,2.0,1.0,4.0,27.0,12.0,13.0,15.0,9.0,15.0,8.0,7.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,0.56,5.0,5.0,5.0,3.0,1.0,5.0,46.0,3.0,0.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,3,25,0.9030899869919436,3,32,0,0,0,2,15,0.7781512503836436,2,17,1,0,5,1,4.333333333333333,2.333333333333333,3,0
hive-release-0.8.0__org.apache.hadoop.hive.metastore.api.ThriftHiveMetastore.AsyncClient.drop_role_call,24,0.0,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,22.0,8.0,12.0,0.0,12.0,17.0,8.0,9.0,2.0,2.0,2.0,1.0,2.0,1.0,33.0,0.0,4.0,4.0,4.0,3.0,0.6666666666666666,2.0,16.0,2.0,1.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,4,11,0.8450980400142568,2,0,0,0,0,0,11,0.6989700043360189,8,15,3,0,4,1,4.0,2.0,3,0
